county_code,farm_acres,cropland_acres,irrigated_acres,crop_totals_sales_measured_in,farm_income_1,xmas_tree_sale,fertilizer_use,chemical_use,fuel_use_$,hired_labor_cost,contract_labor_cost,worker_number,emus_sold,bee_colonies,honey_sold,ornamental_fish,bison_sale,aquatic_plants,mushroom_spawn_sale,grazing_rotation,producer_age_group,state_lower,county,county_acreage_2000,population
085,"288,084","34,273","19,222","293,727,000","54,640",16,"20,629,000","7,356,000","10,757,000","92,447,000","19,807,000","4,175",NA,"1,612","188,000",NA,NA,1,NA,80,60,california,Santa Clara,834566.4,1936259
083,"690,788","117,243","79,029","29,848,000","7,541",NA,"4,040,000","965,000","3,095,000","4,757,000","723,000",591,NA,51,0,NA,4,NA,NA,249,58,colorado,Montezuma,1305580.8,25849
086,"78,543","55,206","36,801","827,873,000","55,240",3,"53,113,000","47,422,000","38,341,000","188,600,000","28,999,000","12,890",NA,"15,155","1,291,000",23,NA,9,NA,40,57.6,florida,Miami-Dade,1556006.4000000001,2701767
087,"191,850","133,418","82,852","150,219,000","167,065",1,"18,913,000","20,324,000","6,953,000","13,343,000","5,848,000","1,006",NA,6,NA,NA,NA,NA,NA,25,58.3,georgia,Decatur,398822.39999999997,29367
085,"50,959","4,276","22,112","922,000","15,981",NA,"126,000","51,000","458,000","1,098,000","26,000",89,NA,NA,NA,NA,NA,NA,NA,38,59,idaho,Valley,2389542.4,11746
085,"289,475","202,143",753,"98,819,000","30,645",7,"15,966,000","12,215,000","7,494,000","10,493,000","835,000",676,NA,158,"19,000",NA,NA,NA,NA,106,57.8,illinois,Jo Daviess,395980.80000000005,22035
085,"261,674","229,746","30,091","125,266,000","77,863",NA,"18,822,000","10,945,000","6,745,000","23,481,000","1,130,000","1,241",NA,102,"7,000",NA,NA,NA,NA,111,54.8,indiana,Kosciusko,354777.60000000003,80240
085,"379,592","336,227","43,360","175,304,000","68,277",NA,"23,433,000","15,848,000","8,218,000","7,469,000","415,000",567,NA,91,"19,000",NA,NA,NA,NA,77,58.1,iowa,Harrison,448595.19999999995,14582
085,"334,572","168,631",948,"40,215,000","10,243",2,"7,656,000","5,825,000","3,269,000","2,970,000","176,000",317,NA,44,"2,000",NA,1,NA,NA,120,56.4,kansas,Jackson,421030.4,13232
085,"212,343","95,299",182,"22,253,000","11,490",NA,"5,389,000","2,169,000","2,975,000","1,882,000","274,000",547,NA,150,"9,000",NA,NA,NA,NA,225,57.2,kentucky,Grayson,326944,26420
085,"62,189","14,856",109,"1,746,000","187,903",NA,"452,000","97,000","1,363,000","1,698,000","500,000",221,NA,327,"53,000",NA,NA,NA,NA,56,55.7,louisiana,Sabine,647366.4,22155
085,"21,630","11,844",111,"1,354,000","-1,226",4,"299,000","127,000","316,000","440,000","3,000",63,NA,33,0,NA,NA,NA,NA,27,58,michigan,Lake,367744,12096
085,"268,636","248,863",132,"128,557,000","38,491",1,"19,324,000","9,007,000","8,368,000","8,702,000","327,000",719,NA,51,"3,000",1,NA,NA,NA,37,55.7,minnesota,McLeod,323628.8,36771
085,"100,793","14,873",64,"1,815,000","52,694",NA,"1,683,000","223,000","1,744,000","1,781,000","482,000",340,NA,190,"11,000",NA,NA,NA,NA,79,56.4,mississippi,Lincoln,376428.8,34907
085,"164,242","50,893",0,"5,616,000","12,093",NA,"1,844,000","404,000","2,083,000","1,875,000","287,000",289,NA,43,"4,000",NA,1,NA,NA,123,56.3,missouri,Hickory,263513.6,8279
085,"1,307,366","757,316","24,263","44,529,000","28,445",NA,"15,218,000","10,767,000","5,922,000","5,292,000","751,000",345,NA,0,0,NA,1,NA,NA,32,60.5,montana,Roosevelt,1516576,10794
085,"436,754","195,667","55,839","59,864,000","80,257",NA,"9,559,000","6,628,000","4,655,000","4,166,000","238,000",231,NA,NA,0,NA,2,NA,NA,29,56.4,nebraska,Hayes,456531.2,856
085,0,0,4,0,0,NA,"1,000",0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,54.1,new york,Richmond,65600,495747
085,"106,262","69,700","2,769","71,668,000","112,327",NA,"8,068,000","9,527,000","7,761,000","14,301,000","3,511,000","1,192",NA,124,"7,000",NA,NA,NA,NA,70,58.1,north carolina,Harnett,384832,133568
085,"588,162","226,064",0,"21,718,000","87,650",NA,"3,850,000","3,431,000","3,565,000","2,756,000","433,000",144,NA,NA,NA,NA,3,NA,NA,46,51.9,north dakota,Sioux,722112,3898
085,"13,098","8,267","1,583","72,643,000","71,418",4,"3,571,000","2,402,000","1,585,000","24,700,000",0,"1,593",NA,262,"43,000",NA,NA,NA,NA,16,59.8,ohio,Lake,626476.8,232603
085,"202,572","41,990","1,187","3,781,000","-3,607",NA,"1,281,000","604,000","1,909,000","2,099,000","949,000",468,NA,28,NA,NA,NA,NA,NA,86,57.8,oklahoma,Love,340441.60000000003,10146
085,"156,397","98,360",187,"35,416,000","10,255",3,"6,244,000","1,865,000","3,992,000","5,065,000","812,000",700,0,272,"30,000",NA,1,NA,NA,161,56,pennsylvania,Mercer,436844.80000000005,110652
085,"167,672","91,362","19,133","49,955,000","90,900",NA,"6,949,000","6,179,000","3,556,000","8,306,000","1,313,000",474,NA,0,0,NA,NA,NA,NA,33,58.8,south carolina,Sumter,436499.19999999995,105556
087,"367,087","294,253",39,"122,696,000","111,242",NA,"20,095,000","11,216,000","5,793,000","6,061,000","186,000",405,NA,0,0,NA,NA,NA,NA,66,54.9,south dakota,McCook,369382.39999999997,5682
085,"115,465","33,381","1,534","5,180,000","-1,992",NA,"1,632,000","353,000","1,128,000","819,000","104,000",304,NA,120,"7,000",NA,NA,NA,NA,106,56.9,tennessee,Humphreys,356300.80000000005,18990
085,"280,790","140,348",993,"29,538,000","-11,326",NA,"6,088,000","2,661,000","4,907,000","15,956,000","3,527,000","1,462",0,"1,758","112,000",NA,2,NA,NA,407,57.9,texas,Collin,566944,1064465
087,"9,820","7,319",0,"7,108,000","10,276",3,"738,000","604,000","441,000","1,594,000","28,000",91,NA,149,0,NA,NA,NA,NA,3,58.4,virginia,Henrico,156544,334389
085,"97,500","22,615",9,"1,766,000","-1,434",1,"300,000","46,000","688,000","363,000","121,000",87,NA,218,"19,000",NA,4,NA,NA,71,59.5,west virginia,Ritchie,290291.2,8444
083,"189,898","142,869","1,245","43,301,000","37,457",13,"9,166,000","3,767,000","5,886,000","15,153,000","1,038,000",953,NA,98,"7,000",NA,NA,NA,NA,82,56,wisconsin,Oconto,735385.6,38965
087,"120,208","40,813","2,580","16,470,000","-5,086",NA,"3,011,000","1,816,000","1,435,000","4,615,000","460,000",286,NA,104,"17,000",NA,NA,NA,NA,42,58.9,alabama,Macon,392473.6,19532
087,"277,701","60,717",689,"6,055,000","69,569",NA,"2,251,000","492,000","6,278,000","3,882,000","2,477,000",616,NA,131,0,NA,NA,NA,NA,224,56.5,arkansas,Madison,535718.3999999999,16521
087,"63,900","23,470","20,140","598,445,000","154,136",14,"25,276,000","27,060,000","13,197,000","227,930,000","65,704,000","16,114",NA,102,"3,000",NA,NA,NA,NA,12,57.9,california,Santa Cruz,388582.39999999997,270861
085,"330,523","65,605","79,821","18,468,000","8,817",6,"2,855,000","1,196,000","3,350,000","8,815,000","995,000",762,NA,610,"52,000",NA,NA,NA,NA,236,59,colorado,Montrose,1435244.8,42679
087,167,92,32,"871,000",0,NA,0,"8,000","491,000","2,960,000",0,127,NA,738,"423,000",1,NA,1,NA,NA,51.7,florida,Monroe,2391776,82874
089,468,35,20,"388,000","-9,904",NA,"44,000",0,"49,000","88,000","11,000",36,NA,NA,NA,NA,NA,NA,NA,NA,47.4,georgia,DeKalb,173382.40000000002,764382
087,"468,433","80,351","38,818","20,991,000","11,963",NA,"3,189,000","1,929,000","2,828,000","6,316,000","587,000",615,NA,"3,829","262,000",NA,NA,NA,NA,94,58.1,idaho,Washington,943065.6,10500
087,"105,477","55,766",457,"14,539,000","7,779",1,"2,746,000","1,352,000","1,171,000","1,117,000","166,000",293,NA,37,"1,000",NA,NA,NA,NA,88,60.3,illinois,Johnson,223283.2,13308
087,"195,370","144,137","38,944","82,477,000","36,481",NA,"12,904,000","6,626,000","8,624,000","10,841,000","2,063,000","1,121",NA,449,"86,000",NA,2,NA,NA,675,44,indiana,LaGrange,247500.80000000002,40446
087,"261,841","213,754",9,"104,539,000","62,147",NA,"12,989,000","9,315,000","4,672,000","3,791,000","1,139,000",466,NA,87,"1,000",NA,NA,NA,NA,50,59.8,iowa,Henry,279475.2,20482
087,"255,404","153,276","4,074","44,922,000","20,795",3,"6,341,000","4,276,000","3,922,000","1,964,000","338,000",414,NA,132,"14,000",NA,1,NA,NA,139,56.8,kansas,Jefferson,356441.60000000003,18368
087,"156,259","76,140",73,"31,627,000","14,976",NA,"5,621,000","2,349,000","2,423,000","4,418,000","1,302,000",749,NA,54,0,NA,NA,NA,NA,180,55.5,kentucky,Green,184819.19999999998,11107
087,"32,443","2,825",NA,"73,000","58,996",NA,"10,000","5,000","481,000","535,000","27,000",0,NA,NA,NA,NA,NA,NA,NA,NA,57.7,louisiana,St. Bernard,1148000,43764
087,"165,464","128,679","2,366","63,390,000","17,531",18,"8,101,000","4,324,000","4,547,000","9,685,000","921,000",891,9,251,"35,000",NA,NA,NA,NA,135,55.9,michigan,Lapeer,424371.2,88619
087,"221,252","186,284",0,"66,192,000","61,433",NA,"8,565,000","6,302,000","3,368,000","2,194,000","337,000",223,NA,0,NA,NA,3,NA,NA,23,54.7,minnesota,Mahnomen,373113.6,5411
087,"139,236","64,621","7,554","23,374,000","48,866",NA,"2,748,000","2,136,000","1,646,000","2,758,000","370,000",271,NA,251,"10,000",NA,NA,NA,NA,49,57.4,mississippi,Lowndes,330528,58879
087,"208,825","188,278","31,917","104,844,000","98,214",NA,"14,777,000","10,549,000","4,213,000","4,017,000","361,000",280,NA,41,NA,NA,NA,NA,NA,23,61.6,missouri,Holt,300192,4223
087,"2,732,466","169,766","38,683","17,023,000","45,112",NA,"2,562,000","1,634,000","4,430,000","6,974,000","671,000",494,NA,0,0,NA,2,NA,NA,88,56.7,montana,Rosebud,3217241.5999999996,8329
087,"392,644","228,336","24,306","45,613,000","32,351",NA,"8,251,000","5,861,000","3,189,000","1,775,000","240,000",166,NA,0,NA,NA,NA,NA,NA,30,60.6,nebraska,Hitchcock,459884.80000000005,2616
087,576,310,78,"2,056,000","-14,339",NA,"40,000","45,000","89,000","1,096,000",NA,79,NA,0,0,NA,NA,NA,NA,2,59.1,new york,Rockland,127577.6,338329
087,"52,244","11,049",307,"7,831,000","6,739",12,"1,163,000","663,000","1,132,000","3,110,000","316,000",439,NA,246,"17,000",NA,NA,NA,NA,106,56.2,north carolina,Haywood,354956.8,62089
087,"727,694","286,479",NA,"19,787,000","58,019",NA,"6,474,000","4,753,000","3,826,000","2,959,000","390,000",207,NA,NA,0,NA,NA,NA,NA,62,57.8,north dakota,Slope,780300.8,706
087,"62,009","15,978",91,"2,413,000","-4,983",2,"386,000","125,000","576,000","557,000","54,000",199,NA,79,"3,000",NA,NA,NA,NA,61,58.1,ohio,Lawrence,292659.19999999995,58240
087,"286,267","85,428",449,"10,517,000","1,969",NA,"3,082,000","1,336,000","3,002,000","3,920,000","825,000",511,NA,31,"1,000",NA,1,NA,NA,164,56.1,oklahoma,McClain,371283.2,41662
087,"80,970","49,932",113,"16,780,000","57,997",4,"2,440,000","1,953,000","7,712,000","5,789,000","482,000",670,NA,0,0,NA,NA,NA,NA,104,52.5,pennsylvania,Mifflin,265344,46143
087,"43,765","7,268",40,"1,072,000","13,454",2,"514,000","141,000","440,000","242,000","29,000",57,NA,58,0,NA,NA,NA,NA,45,54.8,south carolina,Union,330188.8,27244
089,"723,073","383,940","1,330","63,407,000","103,672",NA,"8,955,000","6,349,000","5,738,000","4,476,000","679,000",278,NA,NA,NA,NA,2,NA,NA,73,57.4,south dakota,McPherson,737184,2411
087,"80,797","18,601",34,"1,771,000","-1,419",NA,"682,000","137,000","684,000","303,000","65,000",248,NA,380,"14,000",NA,NA,NA,NA,96,58.3,tennessee,Jackson,204518.4,11617
087,"407,147","168,000","25,804","30,983,000","42,597",NA,"5,499,000","3,733,000","3,343,000","2,532,000","301,000",257,NA,0,NA,NA,NA,NA,NA,39,61.8,texas,Collingsworth,588441.6000000001,2652
089,"45,527","11,687",43,"2,270,000","20,278",NA,"704,000",0,"417,000","1,186,000",0,122,NA,48,"4,000",NA,NA,NA,NA,37,59,virginia,Henry,246009.59999999998,50948
087,"113,028","27,821",21,"2,238,000",-661,NA,"378,000","62,000","659,000","256,000","140,000",245,NA,299,"9,000",NA,NA,NA,NA,102,56.9,west virginia,Roane,309600,14028
085,"34,670","11,519","1,220","11,559,000",-72,7,"479,000","663,000","606,000","4,564,000","24,000",268,NA,26,0,NA,NA,NA,NA,29,58.4,wisconsin,Oneida,790963.2000000001,37845
089,"184,926","131,529","10,663","64,597,000","7,670",1,"10,896,000","8,161,000","4,095,000","5,095,000","549,000",562,NA,847,"156,000",NA,NA,NA,NA,132,58.3,alabama,Madison,520224,388153
089,"179,306","23,208",365,"1,009,000","13,864",NA,"1,183,000","310,000","1,781,000","1,475,000","594,000",250,NA,145,"3,000",NA,1,2,0,140,57.3,arkansas,Marion,409824,16826
089,"409,975","38,941","48,791","21,771,000","3,448",3,"3,319,000","1,342,000","4,468,000","12,137,000","1,283,000",642,NA,"32,297","441,000",NA,3,NA,NA,276,59.6,california,Shasta,2462361.6,182155
087,"659,366","340,373","132,296","89,981,000","79,628",NA,"10,434,000","7,867,000","10,705,000","29,166,000","5,768,000","1,258",NA,34,0,NA,1,NA,NA,98,54.8,colorado,Morgan,828076.7999999999,29111
089,"54,588","4,624",165,"703,000","-8,180",NA,"440,000","222,000","985,000","2,847,000","380,000",157,NA,148,"11,000",NA,NA,2,NA,40,59.6,florida,Nassau,464550.4,90352
091,"103,119","36,331","11,645","22,564,000","17,985",NA,"4,450,000","2,862,000","1,592,000","2,492,000","676,000",232,NA,17,NA,NA,NA,NA,NA,40,58.1,georgia,Dodge,322028.8,19925
089,"170,254","161,894","1,295","153,675,000","32,965",4,"14,252,000","7,521,000","6,147,000","25,540,000","2,717,000","1,297",NA,629,"152,000",NA,NA,NA,NA,41,57.2,illinois,Kane,335411.2,516522
089,"112,451","106,022","4,717","60,814,000","35,257",2,"7,406,000","5,451,000","2,596,000","4,659,000","221,000",488,NA,18,0,NA,NA,NA,NA,18,59.4,indiana,Lake,400857.60000000003,498700
089,"299,175","273,650",506,"148,404,000","82,102",NA,"19,116,000","10,999,000","7,639,000","8,157,000","940,000",732,NA,783,0,NA,3,NA,NA,33,55.7,iowa,Howard,303206.4,9469
089,"463,206","293,527","5,601","85,519,000","66,792",NA,"12,263,000","10,082,000","4,417,000","6,770,000","1,031,000",431,NA,NA,NA,NA,NA,NA,NA,46,57.3,kansas,Jewell,585260.8,2932
089,"73,753","18,966",77,"2,915,000","-1,065",NA,"498,000","98,000","702,000","426,000","93,000",287,NA,51,"3,000",NA,NA,NA,NA,73,55.2,kentucky,Greenup,226886.4,35962
089,"14,337","2,899",4,"246,000","3,128",NA,"47,000","12,000","157,000","85,000","67,000",0,NA,228,"9,000",NA,NA,NA,NA,16,55.8,louisiana,St. Charles,262502.4,52549
089,"50,053","29,946","2,343","39,772,000","3,945",7,"2,347,000","5,939,000","2,353,000","13,814,000","1,927,000","1,520",NA,"6,182","404,000",NA,NA,NA,NA,50,55.9,michigan,Leelanau,1620723.2000000002,22301
089,"902,436","824,103",0,"246,171,000","64,026",NA,"35,140,000","22,443,000","13,657,000","10,680,000","675,000","1,153",NA,0,"319,000",NA,NA,NA,NA,54,57.9,minnesota,Marshall,1160185.6,9040
089,"157,392","50,149",0,"15,772,000","4,494",NA,"1,722,000","2,574,000","1,396,000","2,300,000","334,000",285,NA,219,"37,000",NA,NA,2,NA,39,63.2,mississippi,Madison,474860.80000000005,109145
089,"218,591","133,284","4,617","42,557,000","24,166",1,"5,882,000","5,652,000","2,870,000","1,721,000","243,000",281,NA,43,"1,000",NA,NA,NA,NA,76,59.6,missouri,Howard,301152,10151
089,"642,640","43,265","21,483","5,170,000","7,850",3,"538,000","158,000","1,204,000","1,237,000","131,000",218,NA,0,0,NA,2,NA,NA,90,61.1,montana,Sanders,1785619.2000000002,12400
089,"1,393,478","607,954","303,650","223,826,000","66,066",NA,"36,984,000","19,556,000","21,496,000","22,330,000","2,148,000","1,304",NA,14,NA,NA,NA,NA,NA,232,56.7,nebraska,Holt,1547296,10127
089,"342,595","176,716",437,"33,709,000","48,756",20,"5,294,000","2,008,000","7,582,000","18,261,000","433,000","1,279",NA,414,"101,000",NA,1,NA,NA,186,55.4,new york,St. Lawrence,1805747.2,108505
089,"41,099","25,029","2,525","64,633,000","33,911",7,"3,190,000","6,043,000","2,825,000","21,536,000","3,051,000","1,510",NA,385,"32,000",NA,NA,NA,NA,65,56.8,north carolina,Henderson,240025.6,116281
089,"735,504","493,631",476,"43,552,000","18,177",NA,"13,457,000","8,900,000","5,005,000","2,966,000","486,000",294,NA,"3,534","964,000",NA,NA,NA,NA,103,57.6,north dakota,Stark,857894.4,33646
089,"220,486","160,705",284,"83,598,000","10,002",23,"10,948,000","8,248,000","5,674,000","19,935,000","1,202,000","1,570",NA,278,"14,000",NA,NA,NA,NA,243,56.7,ohio,Licking,440563.2,178519
089,"342,149","84,899","2,593","11,346,000","33,270",NA,"2,423,000","876,000","5,607,000","7,641,000","2,045,000",898,NA,91,0,NA,1,NA,NA,185,54.8,oklahoma,McCurtain,1216844.8,30814
089,"27,607","13,380",166,"6,421,000","-4,752",18,"611,000","333,000","613,000","3,570,000","175,000",221,NA,76,"4,000",NA,NA,NA,NA,13,57.1,pennsylvania,Monroe,395148.8,168327
089,"208,601","107,657","2,638","40,967,000","6,503",NA,"7,579,000","7,959,000","4,409,000","3,604,000","380,000",562,NA,64,0,NA,NA,NA,NA,37,59.3,south carolina,Williamsburg,599628.7999999999,31026
091,"525,474","343,430",716,"107,979,000","123,848",NA,"14,498,000","10,509,000","8,872,000","15,783,000","501,000",534,NA,0,NA,NA,4,NA,NA,84,56.6,south dakota,Marshall,566803.2,4306
089,"88,951","37,153",344,"5,256,000","3,465",NA,"1,854,000","486,000","1,159,000","2,061,000","670,000",528,NA,153,"14,000",1,NA,NA,NA,170,60.6,tennessee,Jefferson,201171.19999999998,54683
089,"562,549","132,275","34,109","38,853,000","2,897",NA,"8,101,000","4,575,000","5,778,000","9,141,000","2,477,000",812,NA,293,"1,000",NA,2,1,NA,271,60.2,texas,Colorado,623097.6,20557
091,"92,950","15,649",0,"1,721,000","32,270",NA,"316,000","95,000","669,000","634,000","150,000",130,NA,78,"12,000",NA,NA,NA,NA,33,63.5,virginia,Highland,266150.4,2232
089,"54,633","11,971",6,"1,364,000","-1,813",2,"415,000","27,000","386,000","612,000","15,000",121,NA,169,"11,000",NA,NA,NA,NA,45,61.1,west virginia,Summers,235340.80000000002,11959
087,"236,963","206,163",750,"72,002,000","40,921",8,"14,616,000","6,942,000","9,052,000","23,500,000","1,264,000","1,328",NA,262,"24,000",NA,1,NA,NA,65,55.5,wisconsin,Outagamie,412416,190705
091,"147,375","28,043",782,"5,229,000","7,712",NA,"1,458,000","538,000","1,358,000","1,606,000","132,000",283,NA,127,0,NA,NA,NA,NA,72,56.4,alabama,Marengo,629024,19323
091,"126,613","58,178","6,715","15,772,000","12,255",NA,"3,095,000","1,657,000","2,129,000","1,908,000","502,000",259,NA,0,0,NA,NA,NA,NA,57,57.2,arkansas,Miller,407987.2,42600
091,"57,041","3,697","10,197","692,000","15,214",1,"103,000","6,000","228,000","466,000","29,000",0,NA,0,NA,NA,NA,NA,NA,7,60.5,california,Sierra,615660.8,3236
089,"687,530","78,064","49,291","30,569,000","33,992",NA,"2,462,000","2,015,000","4,339,000","7,169,000","898,000",503,NA,NA,0,NA,NA,NA,NA,58,55.4,colorado,Otero,812633.6,18690
091,"46,588","13,694",414,"5,854,000","3,210",NA,"1,261,000","320,000","659,000","484,000","397,000",132,NA,"2,356","209,000",NA,NA,NA,NA,77,59.3,florida,Okaloosa,692480,211668
093,"186,016","121,172","29,653","85,310,000","124,099",NA,"11,729,000","11,234,000","4,513,000","5,545,000","2,469,000",307,NA,0,0,NA,NA,NA,NA,13,58.4,georgia,Dooly,254124.8,11208
091,"312,904","300,446","18,404","201,805,000","83,231",1,"25,645,000","15,521,000","8,555,000","14,164,000","1,046,000","1,004",NA,152,"34,000",6,NA,NA,NA,30,57.6,illinois,Kankakee,436121.60000000003,107502
091,"248,872","229,986","68,459","136,771,000","65,041",4,"19,961,000","11,878,000","6,415,000","11,000,000","1,097,000",844,NA,219,0,NA,NA,NA,NA,48,56.6,indiana,LaPorte,392345.6,112417
091,"239,534","230,807",253,"125,501,000","105,649",NA,"16,655,000","11,380,000","4,808,000","3,188,000","896,000",433,NA,75,"3,000",NA,1,NA,NA,21,58.3,iowa,Humboldt,278867.2,9597
091,"87,121","56,386",542,0,"9,936",3,"2,568,000","1,639,000","1,907,000","4,796,000","102,000",413,NA,592,"167,000",NA,NA,NA,NA,68,59.1,kansas,Johnson,307296,609863
091,"47,726","21,398",19,"8,335,000","11,651",NA,"1,367,000","1,070,000","762,000","350,000","109,000",93,NA,100,"6,000",NA,NA,NA,NA,39,54.7,kentucky,Hancock,127308.79999999999,9095
091,"36,920","12,210",226,"1,086,000","-8,763",NA,"714,000","132,000","4,753,000","947,000","31,000",168,NA,43,"2,000",NA,NA,NA,NA,55,59.9,louisiana,St. Helena,262054.4,10920
091,"385,784","345,221","9,772","168,061,000","38,772",10,"28,544,000","13,130,000","9,985,000","17,931,000","1,621,000","1,184",NA,549,"100,000",NA,NA,NA,NA,67,59.2,michigan,Lenawee,487238.39999999997,99423
091,"449,064","434,319",484,"265,667,000","170,889",1,"32,040,000","16,617,000","12,719,000","15,145,000","3,676,000","1,113",NA,116,"14,000",NA,NA,NA,NA,19,56,minnesota,Martin,466918.39999999997,20025
091,"81,325","18,808",61,"2,238,000","86,038",6,"1,028,000","273,000","1,627,000","2,028,000","566,000",322,NA,35,0,NA,NA,NA,NA,59,60,mississippi,Marion,351091.2,24441
091,"333,165","54,749",636,"4,461,000","4,111",NA,"4,888,000","722,000","3,409,000","2,981,000","467,000",593,NA,97,"4,000",NA,NA,NA,NA,371,57,missouri,Howell,594131.2000000001,39750
091,"1,064,068","786,144","4,576","58,429,000","48,634",NA,"15,080,000","12,775,000","5,498,000","4,374,000","432,000",347,NA,NA,NA,NA,NA,NA,NA,31,57.7,montana,Sheridan,1092032,3539
091,"427,028","6,797","2,518",0,"2,464",NA,"199,000","35,000","718,000","803,000","184,000",44,NA,NA,NA,NA,1,NA,NA,33,55.8,nebraska,Hooker,461766.4,711
091,"71,604","41,621",650,"19,030,000","24,850",9,"2,227,000","1,200,000","3,601,000","17,238,000","408,000",977,NA,199,"34,000",NA,NA,NA,NA,94,58,new york,Saratoga,539974.4,235509
091,"80,902","60,041","2,058","45,804,000","285,739",2,"7,314,000","5,465,000","5,096,000","4,606,000","3,151,000",193,NA,36,NA,NA,NA,NA,NA,3,58,north carolina,Hertford,230668.80000000002,21552
091,"421,219","398,585","6,621","145,894,000","118,709",2,"18,694,000","14,641,000","6,870,000","5,553,000","273,000",328,NA,NA,0,NA,NA,NA,NA,14,54.4,north dakota,Steele,457913.6,1798
